2 | 25.04.2025, 19:50:05 | ⭐ Тык Легендарный ⭐
2 | 25.04.2025, 20:16:14 | выдать легу стардроп
2 | 25.04.2025, 20:16:14 | выдать легу стардроп
2 | 25.04.2025, 20:16:21 | ⭐ Тык Легендарный ⭐
2 | 25.04.2025, 20:30:47 | выдать легу стардроп
2 | 25.04.2025, 20:30:51 | ⭐ Тык Легендарный ⭐
2 | 25.04.2025, 20:34:22 | выдать легу стардроп
2 | 25.04.2025, 20:34:25 | ⭐ Тык Легендарный ⭐
2 | 25.04.2025, 20:34:38 | выдать обычный стардроп
2 | 25.04.2025, 20:35:59 | тык редкий
2 | 25.04.2025, 21:06:55 | миф 2 10
2 | 25.04.2025, 21:06:57 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 21:08:29 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 21:08:34 | кейсы
2 | 25.04.2025, 21:08:41 | миф 2 10
2 | 25.04.2025, 21:08:43 | кейсы
2 | 25.04.2025, 21:08:50 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 21:10:32 | миф 2 10
2 | 25.04.2025, 21:10:36 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 21:11:14 | тык мифический
2 | 25.04.2025, 21:12:22 | кейсы
2 | 25.04.2025, 21:13:06 | кейсы
2 | 25.04.2025, 21:13:11 | ид
2 | 25.04.2025, 21:13:15 | ид
2 | 25.04.2025, 21:14:33 | кейсы
2 | 25.04.2025, 21:14:39 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 21:14:42 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 21:14:50 | кейсы
2 | 25.04.2025, 21:16:09 | миф 2 1000000000000
2 | 25.04.2025, 21:16:13 | кейсы
2 | 25.04.2025, 21:17:54 | миф 2 1000000
2 | 25.04.2025, 21:18:58 | миф 2 1000000
2 | 25.04.2025, 21:19:08 | кейсы
2 | 25.04.2025, 21:19:17 | миф 2 10000000000000000000000000000000000000
2 | 25.04.2025, 21:19:22 | кейсы
2 | 25.04.2025, 21:20:08 | миф 2 2
2 | 25.04.2025, 21:21:36 | миф 2 2
2 | 25.04.2025, 21:21:40 | кейсы
2 | 25.04.2025, 21:26:15 | миф 2 2
2 | 25.04.2025, 21:26:19 | кейсы
2 | 25.04.2025, 21:31:20 | кейсы
2 | 25.04.2025, 21:32:38 | нг 2 2
2 | 25.04.2025, 21:32:41 | кейсы
2 | 25.04.2025, 21:33:50 | миф 2 2
2 | 25.04.2025, 21:33:54 | кейсы
2 | 25.04.2025, 21:36:19 | кейсы
2 | 25.04.2025, 21:36:29 | миф 2 2
2 | 25.04.2025, 21:36:36 | кейсы
2 | 25.04.2025, 21:40:31 | миф 2 2
2 | 25.04.2025, 21:42:29 | миф в 2 2
2 | 25.04.2025, 21:42:35 | кейсы
2 | 25.04.2025, 21:43:36 | миф в 2 2
2 | 25.04.2025, 21:43:45 | кейсы
2 | 25.04.2025, 21:45:07 | миф в 2 2
2 | 25.04.2025, 21:45:07 | миф в 2 2
2 | 25.04.2025, 21:45:50 | кейсы
2 | 25.04.2025, 21:46:37 | кейсы
2 | 25.04.2025, 21:46:45 | миф в 2 2
2 | 25.04.2025, 21:46:50 | кейсы
2 | 25.04.2025, 21:48:14 | миф в 2 2
2 | 25.04.2025, 21:48:17 | кейсы
2 | 25.04.2025, 21:52:02 | миф 2 2
2 | 25.04.2025, 21:52:04 | кейсы
2 | 25.04.2025, 21:52:54 | миф 2 2
2 | 25.04.2025, 21:52:59 | кейсы
2 | 25.04.2025, 21:53:45 | миф 2 2
2 | 25.04.2025, 21:53:49 | кейсы
2 | 25.04.2025, 21:58:12 | миф 2 2
2 | 25.04.2025, 21:58:27 | кейсы
2 | 25.04.2025, 21:59:14 | миф 2 2
2 | 25.04.2025, 22:00:01 | кейсы
2 | 25.04.2025, 22:00:08 | миф 2 2
2 | 25.04.2025, 22:00:11 | кейсы
2 | 25.04.2025, 22:01:15 | кейсы
2 | 25.04.2025, 22:01:52 | кейсы
2 | 25.04.2025, 22:02:01 | миф 2 2
2 | 25.04.2025, 22:02:03 | кейсы
2 | 25.04.2025, 22:03:41 | миф в 2 2
2 | 25.04.2025, 22:03:46 | кейсы
2 | 25.04.2025, 22:04:49 | миф в 2 2
2 | 25.04.2025, 22:04:53 | кейсы
2 | 25.04.2025, 22:07:49 | миф в 2 2
2 | 25.04.2025, 22:07:52 | кейсы
2 | 25.04.2025, 22:10:24 | миф в 2 2
2 | 25.04.2025, 22:10:29 | кейсы
2 | 25.04.2025, 22:11:26 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:28 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:30 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:38 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:39 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:42 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:43 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:44 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:11:54 | кейсы
2 | 25.04.2025, 22:12:12 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:12:54 | кейсы
2 | 25.04.2025, 22:16:07 | миф в 2 2
2 | 25.04.2025, 22:16:09 | кейсы
2 | 25.04.2025, 22:16:23 | кейсы
2 | 25.04.2025, 22:17:14 | миф в 2 2
2 | 25.04.2025, 22:17:17 | кейсы
2 | 25.04.2025, 22:17:25 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:17:27 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:17:30 | кейсы
2 | 25.04.2025, 22:21:05 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:21:10 | кейсы
2 | 25.04.2025, 22:21:19 | миф в 2 2
2 | 25.04.2025, 22:21:23 | кейсы
2 | 25.04.2025, 22:21:55 | миф в 2 2
2 | 25.04.2025, 22:22:00 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:22:04 | кейсы
2 | 25.04.2025, 22:22:07 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:22:10 | кейсы
2 | 25.04.2025, 22:22:20 | миф в 2 10000
2 | 25.04.2025, 22:22:23 | кейсы
2 | 25.04.2025, 22:23:49 | кейсы
2 | 25.04.2025, 22:23:54 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:24:06 | миф в 2 2
2 | 25.04.2025, 22:24:09 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:24:44 | миф 2 2
2 | 25.04.2025, 22:25:14 | миф 2 2
2 | 25.04.2025, 22:25:19 | кейсы
2 | 25.04.2025, 22:25:56 | миф 2 2
2 | 25.04.2025, 22:25:59 | кейсы
2 | 25.04.2025, 22:26:35 | кейсы
2 | 25.04.2025, 22:26:41 | миф 2 2
2 | 25.04.2025, 22:26:44 | кейсы
2 | 25.04.2025, 22:26:47 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:26:49 | ⭐ Тык Мифический ⭐
2 | 25.04.2025, 22:26:54 | кейсы
2 | 25.04.2025, 22:26:59 | миф 2 20
2 | 25.04.2025, 22:27:01 | кейсы
2 | 25.04.2025, 22:27:41 | кейсы
2 | 25.04.2025, 22:27:52 | !message.user.c15
0 | 26.04.2025, 00:19:41 | ид
0 | 26.04.2025, 00:20:21 | ид
0 | 26.04.2025, 00:20:28 | я
0 | 26.04.2025, 00:20:34 | обмен 1 1009
0 | 26.04.2025, 00:20:51 | обмен 1 1
0 | 26.04.2025, 00:23:11 | обмен 1 1
0 | 26.04.2025, 00:23:27 | обмен 1 1
0 | 26.04.2025, 00:23:41 | обмен
0 | 26.04.2025, 00:24:57 | обмен 1 1
0 | 26.04.2025, 00:25:31 | обмен 1 1
0 | 26.04.2025, 00:26:33 | обмен 1 1
0 | 26.04.2025, 00:27:09 | обмен 1 1
0 | 26.04.2025, 00:27:43 | 5
0 | 26.04.2025, 00:27:47 | обмен 1 1
0 | 26.04.2025, 00:28:49 | обмен 1 1
0 | 26.04.2025, 00:30:25 | обмен 1 1
0 | 26.04.2025, 00:34:08 | обмен 1 1
0 | 26.04.2025, 00:34:14 | баланс
0 | 26.04.2025, 00:35:09 | 💰 Баланс
0 | 26.04.2025, 00:36:54 | 🔅 Профиль
0 | 26.04.2025, 00:36:57 | 💰 Баланс
0 | 26.04.2025, 00:37:02 | обмен 1 1
0 | 26.04.2025, 00:37:34 | обмен 1 1
0 | 26.04.2025, 00:37:39 | обмен 1 1
0 | 26.04.2025, 00:37:48 | обмен 1 10
0 | 26.04.2025, 00:39:16 | обмен 1 10
0 | 26.04.2025, 00:40:12 | гб 0 5
0 | 26.04.2025, 00:40:20 | гб 0 5к
0 | 26.04.2025, 00:40:22 | обмен 1 10
0 | 26.04.2025, 00:41:47 | обмен 1 10
0 | 26.04.2025, 00:42:03 | гб 0 10к
0 | 26.04.2025, 00:42:06 | обмен 1 100
0 | 26.04.2025, 00:42:12 | обмен 1 10
0 | 26.04.2025, 00:43:35 | обмен 1 10
0 | 26.04.2025, 00:43:35 | обмен 1 10
0 | 26.04.2025, 00:44:31 | гб 0 19к
0 | 26.04.2025, 00:44:33 | обмен 1 10
0 | 26.04.2025, 00:44:34 | обмен 1 10
0 | 26.04.2025, 00:46:29 | дерево
0 | 26.04.2025, 00:47:03 | напитки
0 | 26.04.2025, 00:47:09 | напитки 1
0 | 26.04.2025, 00:47:21 | дерево
0 | 26.04.2025, 00:48:28 | деревья
0 | 26.04.2025, 00:48:32 | Деревья 1
0 | 26.04.2025, 00:48:37 | деревья
0 | 26.04.2025, 00:48:43 | дерево
0 | 26.04.2025, 00:48:45 | ▶️ Дерево собрать
0 | 26.04.2025, 00:48:47 | 🌲 Дерево помощь
0 | 26.04.2025, 00:48:49 | 🚿 Дерево полить
0 | 26.04.2025, 00:52:21 | гб 0 100к
0 | 26.04.2025, 00:52:27 | обмен
0 | 26.04.2025, 00:52:45 | гб 0 250к
0 | 26.04.2025, 00:52:49 | баланс
0 | 26.04.2025, 00:52:57 | обмен 2 2
0 | 26.04.2025, 00:53:26 | баланс
0 | 26.04.2025, 00:54:53 | гб 0 300к
0 | 26.04.2025, 00:54:55 | баланс
0 | 26.04.2025, 00:55:00 | обмен 2 2
0 | 26.04.2025, 00:56:39 | гб 0 300к
0 | 26.04.2025, 00:56:43 | обмен 2 2
0 | 26.04.2025, 00:56:47 | кейсы
0 | 26.04.2025, 00:56:54 | обмен 2 2
0 | 26.04.2025, 00:57:01 | гб 0 1м
0 | 26.04.2025, 00:57:03 | обмен 2 200
0 | 26.04.2025, 00:57:11 | обмен 2 100
0 | 26.04.2025, 00:57:16 | Обмен 2 6
0 | 26.04.2025, 00:59:21 | обмен
0 | 26.04.2025, 00:59:34 | гб 0 3м
0 | 26.04.2025, 00:59:37 | обмен 3 5
0 | 26.04.2025, 00:59:43 | Обмен 3 0
0 | 26.04.2025, 00:59:49 | обмен 3 1
0 | 26.04.2025, 01:00:33 | обмен 3 5
0 | 26.04.2025, 01:02:28 | обмен 3 5
0 | 26.04.2025, 01:02:53 | Обмен 3 3
0 | 26.04.2025, 01:02:57 | донат
2 | 26.04.2025, 01:05:56 | баланс
2 | 26.04.2025, 01:06:04 | вос
2 | 26.04.2025, 01:06:10 | выдать 0 1ммк
2 | 26.04.2025, 01:06:20 | выдать 0 50мк
0 | 26.04.2025, 01:07:49 | обмен
0 | 26.04.2025, 01:08:03 | обмен 4 100
0 | 26.04.2025, 01:08:14 | обмен 4 100
0 | 26.04.2025, 01:08:22 | обмен 4 100
0 | 26.04.2025, 01:08:29 | обмен 4 100
0 | 26.04.2025, 01:08:33 | баланс
0 | 26.04.2025, 01:08:41 | обмен 4 100
0 | 26.04.2025, 01:09:00 | казино 40мк
0 | 26.04.2025, 01:09:16 | обмен 4 100
0 | 26.04.2025, 01:09:18 | обмен 4 100
0 | 26.04.2025, 01:09:19 | обмен 4 100
0 | 26.04.2025, 01:09:24 | Обмен 4 76
2 | 26.04.2025, 13:28:57 | чаты
2 | 26.04.2025, 13:29:07 | м
2 | 26.04.2025, 13:29:13 | Баланс
2 | 26.04.2025, 13:29:21 | Баланс
2 | 26.04.2025, 13:29:24 | cid
2 | 26.04.2025, 13:29:31 | 💰 Баланс
2 | 26.04.2025, 13:39:12 | список
2 | 26.04.2025, 13:39:30 | отключить чат 1
2 | 26.04.2025, 13:40:13 | отключить чат 1
2 | 26.04.2025, 13:40:40 | отключить чай 1
2 | 26.04.2025, 13:42:04 | отключить чай 1
2 | 26.04.2025, 13:42:18 | отключить чат 1
2 | 26.04.2025, 13:42:53 | отключить чат 1
2 | 26.04.2025, 13:42:53 | отключить чат 1
2 | 26.04.2025, 13:44:22 | отключить чат 1
2 | 26.04.2025, 13:45:14 | отключить чат 1
2 | 26.04.2025, 13:45:22 | проф
2 | 26.04.2025, 13:47:08 | сшв
2 | 26.04.2025, 13:47:17 | cid
2 | 26.04.2025, 14:10:56 | постстар
2 | 26.04.2025, 14:12:47 | тык
2 | 26.04.2025, 14:12:58 | постидея
2 | 26.04.2025, 14:18:07 | 🔅 Профиль
2 | 26.04.2025, 14:19:22 | Донат
2 | 26.04.2025, 14:19:25 | Баланс
2 | 26.04.2025, 14:24:24 | Донат
2 | 26.04.2025, 14:24:48 | Баланс
2 | 26.04.2025, 14:26:06 | Баланс
0 | 26.04.2025, 16:23:47 | бизнес
0 | 26.04.2025, 16:25:04 | !message.user.settings.busi=true
0 | 26.04.2025, 16:25:11 | бизнес
0 | 26.04.2025, 16:25:38 | бизнес 2
0 | 26.04.2025, 16:25:40 | бизнес 1
0 | 26.04.2025, 16:25:56 | !message.user.settings.busi=false
0 | 26.04.2025, 16:26:06 | бизнес 2
0 | 26.04.2025, 16:36:03 | квесты
0 | 26.04.2025, 16:36:13 | бизнесы 1
0 | 26.04.2025, 16:36:19 | ид
0 | 26.04.2025, 16:36:27 | выдать 0 40м
0 | 26.04.2025, 16:36:37 | выдать 0 400м
0 | 26.04.2025, 16:36:45 | бизнесы 1
0 | 26.04.2025, 16:36:52 | продать бизнес
0 | 26.04.2025, 16:38:29 | бизнесы 1
0 | 26.04.2025, 16:40:38 | бизнесы 1
0 | 26.04.2025, 16:40:43 | продать бизнес
0 | 26.04.2025, 16:40:47 | бизнес 1
0 | 26.04.2025, 16:41:00 | бизнесы 1
0 | 26.04.2025, 16:43:17 | продать бизнес
0 | 26.04.2025, 16:43:23 | бизнесы 1
0 | 26.04.2025, 16:45:33 | продать бизнес
0 | 26.04.2025, 16:45:38 | бизнесы 1
0 | 26.04.2025, 16:46:00 | !1+1
0 | 26.04.2025, 16:47:21 | !1+1
0 | 26.04.2025, 16:47:52 | 🎁 Бонус
0 | 26.04.2025, 16:50:27 | ♻️ Помощь
0 | 26.04.2025, 16:53:24 | ♻️ Помощь
0 | 26.04.2025, 16:55:09 | ♻️ Помощь
2 | 26.04.2025, 16:55:35 | 🏁 Гонка
2 | 26.04.2025, 16:55:36 | 🏁 Гонка
2 | 26.04.2025, 16:55:38 | 🏁 Гонка
2 | 26.04.2025, 16:55:39 | 🏁 Гонка
2 | 26.04.2025, 16:55:39 | 🏁 Гонка
2 | 26.04.2025, 16:55:40 | 🏁 Гонка
2 | 26.04.2025, 16:55:41 | 🏁 Гонка
2 | 26.04.2025, 16:55:43 | 🏁 Гонка
0 | 26.04.2025, 16:59:06 | 🔅 Профиль
0 | 26.04.2025, 16:59:08 | 🔅 Профиль
0 | 26.04.2025, 16:59:09 | 🔅 Профиль
0 | 26.04.2025, 16:59:36 | 🔅 Профиль
0 | 26.04.2025, 16:59:41 | 🔅 Профиль
0 | 26.04.2025, 16:59:44 | 🔅 Профиль
0 | 26.04.2025, 16:59:48 | 🔅 Профиль
0 | 26.04.2025, 16:59:52 | 🎁 Бонус
0 | 26.04.2025, 16:59:56 | 🔅 Профиль
0 | 26.04.2025, 16:59:58 | 🎁 Бонус
0 | 26.04.2025, 17:00:00 | 💰 Баланс
0 | 26.04.2025, 17:00:01 | ♻️ Помощь
0 | 26.04.2025, 17:13:16 | 🔅 Профиль
0 | 26.04.2025, 17:13:25 | 🎁 Бонус
0 | 26.04.2025, 17:15:37 | 🎁 Бонус
0 | 26.04.2025, 17:16:51 | 🎁 Бонус
0 | 26.04.2025, 17:18:20 | 🎁 Бонус
0 | 26.04.2025, 17:20:46 | 🎁 Бонус
0 | 26.04.2025, 17:25:09 | 🎁 Бонус
0 | 26.04.2025, 17:25:50 | !1+1
0 | 26.04.2025, 17:26:27 | !1+1
0 | 26.04.2025, 17:26:36 | 🔅 Профиль
0 | 26.04.2025, 17:26:44 | ♻️ Помощь
0 | 26.04.2025, 17:28:17 | ⏲ Фортуна
0 | 26.04.2025, 17:28:25 | ♻️ Помощь
0 | 26.04.2025, 17:30:51 | ♻️ Помощь
0 | 26.04.2025, 17:32:25 | 🎁 Бонус
0 | 26.04.2025, 17:35:43 | акмд
0 | 26.04.2025, 17:35:46 | 🔅 Модератора
0 | 26.04.2025, 17:39:39 | 🔅 Модератора
0 | 26.04.2025, 17:42:40 | Баланс
0 | 26.04.2025, 17:42:45 | 🔅 Модератора
0 | 26.04.2025, 17:43:14 | 🔅 Модератора
0 | 26.04.2025, 17:44:18 | 🔅 Модератора
0 | 26.04.2025, 17:44:43 | тян
0 | 26.04.2025, 17:44:50 | тян
0 | 26.04.2025, 17:44:56 | тян
0 | 26.04.2025, 17:46:37 | акмд
0 | 26.04.2025, 17:46:38 | 🔅 Модератора
0 | 26.04.2025, 17:47:59 | 🔅 Модератора
0 | 26.04.2025, 17:49:10 | 🔅 Модератора
0 | 26.04.2025, 18:05:06 | 🔅 Модератора
0 | 26.04.2025, 18:13:25 | акмд
0 | 26.04.2025, 18:16:01 | акмд
0 | 26.04.2025, 19:06:28 | 💰 Баланс
0 | 26.04.2025, 21:29:53 | питомец
0 | 26.04.2025, 21:29:53 | питомец
0 | 26.04.2025, 21:30:03 | питомцы
0 | 26.04.2025, 21:30:10 | питомцы 1
0 | 26.04.2025, 21:30:18 | питомец поход
0 | 26.04.2025, 21:30:34 | питомец поход
0 | 26.04.2025, 21:31:55 | питомец поход
0 | 26.04.2025, 21:35:21 | м
0 | 26.04.2025, 21:35:25 | undefined
0 | 26.04.2025, 21:49:33 | 
0 | 26.04.2025, 21:49:58 | ид https://vk.com/dimasikoc
0 | 26.04.2025, 21:55:19 | кик 2
0 | 26.04.2025, 21:55:58 | кик 2
0 | 26.04.2025, 21:56:37 | кик 2
0 | 26.04.2025, 21:59:21 | кик 2
0 | 26.04.2025, 22:21:45 | кик 2
0 | 26.04.2025, 22:22:14 | кик 2
0 | 26.04.2025, 22:23:06 | кик 2
0 | 26.04.2025, 22:23:30 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:24:16 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:25:51 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:31:44 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:31:50 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:31:55 | кик 2
0 | 26.04.2025, 22:32:45 | кик 2
0 | 26.04.2025, 22:33:16 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:35:39 | кик https://vk.com/dimasikoc
0 | 26.04.2025, 22:35:50 | кик 2
0 | 26.04.2025, 22:36:33 | кик 2 пошел ты нахуй хуйлушка
0 | 26.04.2025, 22:37:54 | кик
0 | 26.04.2025, 22:40:27 | кик
0 | 26.04.2025, 22:43:58 | кик
0 | 26.04.2025, 22:45:47 | кик
0 | 26.04.2025, 22:46:09 | кик
0 | 26.04.2025, 22:49:32 | кик
0 | 26.04.2025, 22:51:19 | кик
2 | 26.04.2025, 22:51:52 | Донат
0 | 26.04.2025, 22:51:56 | кик
0 | 26.04.2025, 22:52:37 | кик
0 | 26.04.2025, 22:58:45 | кик
0 | 26.04.2025, 23:00:18 | кик
0 | 26.04.2025, 23:45:42 | списки
0 | 26.04.2025, 23:45:51 | включить чат 1
0 | 26.04.2025, 23:45:57 | включить чат 2 1
0 | 26.04.2025, 23:46:05 | включить чат 1 1
0 | 26.04.2025, 23:46:33 | дабл создать
0 | 26.04.2025, 23:46:37 | Баланс
0 | 26.04.2025, 23:46:44 | Банк
0 | 26.04.2025, 23:46:46 | x2
0 | 26.04.2025, 23:46:48 | x2 783000
0 | 26.04.2025, 23:47:43 | Банк
0 | 26.04.2025, 23:48:09 | Бонус
0 | 26.04.2025, 23:48:11 | x2
0 | 26.04.2025, 23:48:17 | x2 500
0 | 26.04.2025, 23:48:29 | Банк
0 | 27.04.2025, 00:14:58 | Банк
0 | 27.04.2025, 00:15:02 | Банк
0 | 27.04.2025, 00:15:06 | x2
0 | 27.04.2025, 00:15:08 | Бонус
0 | 27.04.2025, 00:15:10 | x2
0 | 27.04.2025, 00:15:12 | x2 500
0 | 27.04.2025, 00:16:06 | Банк
0 | 27.04.2025, 00:16:08 | x2
0 | 27.04.2025, 00:16:11 | x2 500
0 | 27.04.2025, 00:16:38 | Банк
0 | 27.04.2025, 00:16:46 | x2
0 | 27.04.2025, 00:16:49 | x2 1000
0 | 27.04.2025, 00:22:26 | Банк
0 | 27.04.2025, 00:22:33 | 2 100
0 | 27.04.2025, 00:23:01 | Рейтинг
0 | 27.04.2025, 00:23:08 | Банк
0 | 27.04.2025, 00:24:28 | Банк
0 | 27.04.2025, 00:24:40 | Банк
0 | 27.04.2025, 00:24:42 | x2
0 | 27.04.2025, 00:24:47 | 3 1к
0 | 27.04.2025, 00:24:59 | Банк
0 | 27.04.2025, 00:25:07 | Банк
0 | 27.04.2025, 00:25:14 | Банк
0 | 27.04.2025, 00:27:11 | Банк
0 | 27.04.2025, 00:27:16 | x2
0 | 27.04.2025, 00:27:19 | x2 10900
0 | 27.04.2025, 00:27:20 | Банк
0 | 27.04.2025, 00:30:10 | Банк
0 | 27.04.2025, 00:30:40 | Банк
0 | 27.04.2025, 00:30:41 | x2
0 | 27.04.2025, 00:30:44 | Бонус
0 | 27.04.2025, 00:30:48 | гб 0 1м
0 | 27.04.2025, 00:30:51 | 2 1м
0 | 27.04.2025, 00:30:53 | Банк
0 | 27.04.2025, 00:33:53 | Новое обновление 1.1
Обновили шансы в DOUBLE

Улучшили кик (теперь можно запрещать кик)

Беседы можно отключать 

Починили деревья

Убрали донат

Сделали бизнесы вместо 4 будет только 1 (2 слот под бизнес можно купить за 100р)

Добавили выдачу определеных стардропов редкостей
0 | 27.04.2025, 00:35:31 | Starr Drop
2 | 27.04.2025, 00:35:56 | 🔥 Обновление 1.1 | Что нового?

✔️ DOUBLE

Полностью переработаны шансы выигрыша

🛡️ Анти-абуз

Улучшена система киков (новые настройки ограничений)

💬 Чат

Добавлена возможность отключения бесед

🌳 Фиксы

Исправлены баги с деревьями

💰 Экономика

Убрана донат-валюта

Бизнесы: теперь 1 слот (2ой можно купить за 100₽)

🎁 Starr Drops

Новая система выдачи редких Starr Drops 

Обновление уже в игре! Проверяйте нововведения!
0 | 27.04.2025, 00:48:54 | чаты
0 | 27.04.2025, 00:48:59 | отключить чат 1
0 | 27.04.2025, 00:49:32 | чаты
0 | 27.04.2025, 00:49:56 | включить чат 1 1
0 | 27.04.2025, 00:50:02 | чаты
0 | 27.04.2025, 00:50:09 | включить чат 2 1
0 | 27.04.2025, 00:50:14 | чаты
2 | 27.04.2025, 00:59:14 | 🔅 Профиль
2 | 27.04.2025, 00:59:40 | путь новичка
2 | 27.04.2025, 00:59:42 | бонус
2 | 27.04.2025, 00:59:45 | путь новичка
2 | 27.04.2025, 00:59:48 | фермы
2 | 27.04.2025, 01:00:02 | выдать 2 50м
2 | 27.04.2025, 01:00:09 | гб 2 1м
2 | 27.04.2025, 01:00:15 | фермы 1
